transaction_id,date,month,quarter,year,type,sub_type,product,plan,customer_id,sales_rep,region,department,amount,currency,payment_terms,payment_status,churn_risk,discount_pct,contract_length_months,notes
REV-014238,2025-05-22,2025-05,Q2 2025,2025,Revenue,Renewal,TraxAnalytics,Starter,CUST-00282,REP-018,LATAM,Sales,2940.5,USD,Monthly,Pending,Medium,9.2,24,TraxAnalytics Starter — Renewal
REV-014239,2023-10-24,2023-10,Q4 2023,2023,Revenue,One-time License,TraxCRM,Professional,CUST-00146,REP-025,Europe,Sales,7483.22,USD,Net 30,Pending,Medium,14.7,6,TraxCRM Professional — One-time License
REV-014240,2022-08-16,2022-08,Q3 2022,2022,Revenue,Professional Services,TraxCRM,Enterprise,CUST-00003,REP-019,APAC,Sales,56398.77,USD,Upfront Annual,Pending,Medium,8.5,1,TraxCRM Enterprise — Professional Services
REV-014241,2022-06-16,2022-06,Q2 2022,2022,Revenue,Professional Services,TraxCRM,Starter,CUST-00275,REP-031,Europe,Sales,2256.6,USD,Upfront Annual,Paid,Low,17.7,36,TraxCRM Starter — Professional Services
REV-014242,2020-06-14,2020-06,Q2 2020,2020,Revenue,Professional Services,TraxCRM,Professional,CUST-00655,REP-022,Middle East,Sales,11706.36,USD,Monthly,Overdue,Low,2.3,24,TraxCRM Professional — Professional Services
REV-014243,2024-01-30,2024-01,Q1 2024,2024,Revenue,Subscription,TraxCore (ERP),Starter,CUST-00878,REP-040,Europe,Sales,2128.8,USD,Upfront Annual,Paid,Low,7.4,36,TraxCore (ERP) Starter — Subscription
REV-014244,2022-10-21,2022-10,Q4 2022,2022,Revenue,Professional Services,TraxAnalytics,Starter,CUST-00056,REP-023,APAC,Sales,1159.84,USD,Monthly,Paid,Low,0.4,36,TraxAnalytics Starter — Professional Services
REV-014245,2020-06-24,2020-06,Q2 2020,2020,Revenue,Subscription,TraxCore (ERP),Professional,CUST-00631,REP-030,North America,Sales,7444.53,USD,Upfront Annual,Paid,Low,10.0,24,TraxCore (ERP) Professional — Subscription
REV-014246,2025-05-27,2025-05,Q2 2025,2025,Revenue,Subscription,TraxAnalytics,Enterprise,CUST-00153,REP-017,North America,Sales,55139.37,USD,Net 60,Pending,Low,11.2,6,TraxAnalytics Enterprise — Subscription
REV-014247,2022-08-27,2022-08,Q3 2022,2022,Revenue,Subscription,TraxAnalytics,Starter,CUST-00001,REP-023,LATAM,Sales,1394.04,USD,Net 30,Paid,Low,14.8,36,TraxAnalytics Starter — Subscription
REV-014248,2021-10-10,2021-10,Q4 2021,2021,Revenue,Subscription,TraxCRM,Starter,CUST-00401,REP-025,Middle East,Sales,2805.43,USD,Upfront Annual,Paid,Medium,3.9,1,TraxCRM Starter — Subscription
REV-014249,2025-06-11,2025-06,Q2 2025,2025,Revenue,Professional Services,TraxCRM,Professional,CUST-00698,REP-036,Middle East,Sales,9868.66,USD,Net 30,Paid,Low,19.5,6,TraxCRM Professional — Professional Services
REV-014250,2025-10-01,2025-10,Q4 2025,2025,Revenue,Subscription,TraxCore (ERP),Enterprise,CUST-00361,REP-031,LATAM,Sales,37937.48,USD,Upfront Annual,Paid,Low,19.3,36,TraxCore (ERP) Enterprise — Subscription
REV-014251,2021-12-14,2021-12,Q4 2021,2021,Revenue,Subscription,TraxAnalytics,Starter,CUST-00788,REP-027,Middle East,Sales,2816.48,USD,Net 30,Paid,Low,13.8,6,TraxAnalytics Starter — Subscription
REV-014252,2020-03-16,2020-03,Q1 2020,2020,Revenue,Subscription,TraxCRM,Professional,CUST-00955,REP-024,LATAM,Sales,6745.25,USD,Monthly,Pending,Low,4.0,36,TraxCRM Professional — Subscription
REV-014253,2023-10-25,2023-10,Q4 2023,2023,Revenue,One-time License,TraxCRM,Professional,CUST-00668,REP-048,LATAM,Sales,5676.63,USD,Net 60,Paid,Low,13.7,36,TraxCRM Professional — One-time License
REV-014254,2023-04-20,2023-04,Q2 2023,2023,Revenue,One-time License,TraxCRM,Enterprise,CUST-00930,REP-034,Europe,Sales,40204.96,USD,Net 60,Paid,Low,7.6,24,TraxCRM Enterprise — One-time License
REV-014255,2025-03-03,2025-03,Q1 2025,2025,Revenue,Training,TraxCRM,Enterprise,CUST-00533,REP-040,Europe,Sales,27018.47,USD,Net 60,Pending,Low,19.2,36,TraxCRM Enterprise — Training
REV-014256,2020-06-25,2020-06,Q2 2020,2020,Revenue,Subscription,TraxCore (ERP),Professional,CUST-00208,REP-013,LATAM,Sales,9592.36,USD,Monthly,Paid,Low,19.3,6,TraxCore (ERP) Professional — Subscription
REV-014257,2024-01-22,2024-01,Q1 2024,2024,Revenue,Subscription,TraxCRM,Starter,CUST-00260,REP-028,LATAM,Sales,2560.53,USD,Upfront Annual,Paid,Low,6.2,36,TraxCRM Starter — Subscription
REV-014258,2024-07-12,2024-07,Q3 2024,2024,Revenue,Professional Services,TraxAnalytics,Enterprise,CUST-00707,REP-007,LATAM,Sales,32482.68,USD,Net 30,Paid,Low,2.3,1,TraxAnalytics Enterprise — Professional Services
REV-014259,2024-01-10,2024-01,Q1 2024,2024,Revenue,Subscription,TraxAnalytics,Professional,CUST-00196,REP-024,Europe,Sales,8782.03,USD,Net 30,Paid,Low,0.2,24,TraxAnalytics Professional — Subscription
REV-014260,2024-01-12,2024-01,Q1 2024,2024,Revenue,Subscription,TraxCRM,Starter,CUST-00081,REP-008,APAC,Sales,1696.96,USD,Upfront Annual,Paid,High,13.2,6,TraxCRM Starter — Subscription
REV-014261,2022-03-17,2022-03,Q1 2022,2022,Revenue,Subscription,TraxCRM,Professional,CUST-00767,REP-033,APAC,Sales,7193.12,USD,Net 30,Paid,Low,4.1,6,TraxCRM Professional — Subscription
REV-014262,2023-03-26,2023-03,Q1 2023,2023,Revenue,Subscription,TraxCore (ERP),Starter,CUST-00392,REP-003,North America,Sales,2042.79,USD,Monthly,Overdue,Low,3.4,24,TraxCore (ERP) Starter — Subscription
REV-014263,2020-03-15,2020-03,Q1 2020,2020,Revenue,Professional Services,TraxAnalytics,Professional,CUST-00383,REP-042,LATAM,Sales,7733.05,USD,Monthly,Paid,Low,1.9,12,TraxAnalytics Professional — Professional Services
REV-014264,2021-10-12,2021-10,Q4 2021,2021,Revenue,Subscription,TraxCRM,Starter,CUST-00666,REP-043,APAC,Sales,1457.76,USD,Upfront Annual,Paid,Low,11.8,6,TraxCRM Starter — Subscription
REV-014265,2023-11-02,2023-11,Q4 2023,2023,Revenue,Subscription,TraxAnalytics,Starter,CUST-00646,REP-031,LATAM,Sales,2493.21,USD,Net 60,Paid,Medium,11.2,24,TraxAnalytics Starter — Subscription
REV-014266,2020-01-18,2020-01,Q1 2020,2020,Revenue,Professional Services,TraxCRM,Starter,CUST-00071,REP-032,North America,Sales,1237.61,USD,Net 30,Pending,High,3.7,1,TraxCRM Starter — Professional Services
REV-014267,2020-08-29,2020-08,Q3 2020,2020,Revenue,Subscription,TraxAnalytics,Enterprise,CUST-00338,REP-014,Middle East,Sales,67878.03,USD,Net 60,Paid,Low,11.8,36,TraxAnalytics Enterprise — Subscription
REV-014268,2022-02-26,2022-02,Q1 2022,2022,Revenue,Renewal,TraxCRM,Professional,CUST-00690,REP-008,APAC,Sales,5447.47,USD,Net 60,Paid,Low,16.0,1,TraxCRM Professional — Renewal
REV-014269,2020-04-19,2020-04,Q2 2020,2020,Revenue,One-time License,TraxCore (ERP),Enterprise,CUST-00397,REP-005,Middle East,Sales,65568.15,USD,Upfront Annual,Paid,Medium,14.3,36,TraxCore (ERP) Enterprise — One-time License
REV-014270,2020-07-21,2020-07,Q3 2020,2020,Revenue,Subscription,TraxCRM,Starter,CUST-00044,REP-019,Europe,Sales,2784.85,USD,Monthly,Paid,Low,5.0,12,TraxCRM Starter — Subscription
REV-014271,2023-03-03,2023-03,Q1 2023,2023,Revenue,Professional Services,TraxCRM,Starter,CUST-00141,REP-039,North America,Sales,2827.55,USD,Upfront Annual,Paid,Low,18.6,1,TraxCRM Starter — Professional Services
REV-014272,2021-08-11,2021-08,Q3 2021,2021,Revenue,Professional Services,TraxCore (ERP),Professional,CUST-00014,REP-025,LATAM,Sales,11013.19,USD,Net 60,Paid,Low,3.0,12,TraxCore (ERP) Professional — Professional Services
REV-014273,2020-09-20,2020-09,Q3 2020,2020,Revenue,Subscription,TraxCore (ERP),Enterprise,CUST-00069,REP-004,Europe,Sales,71732.68,USD,Upfront Annual,Paid,Low,19.8,6,TraxCore (ERP) Enterprise — Subscription
REV-014274,2025-10-28,2025-10,Q4 2025,2025,Revenue,Professional Services,TraxCore (ERP),Starter,CUST-00989,REP-045,North America,Sales,1698.17,USD,Monthly,Paid,Low,3.5,24,TraxCore (ERP) Starter — Professional Services
REV-014275,2023-02-11,2023-02,Q1 2023,2023,Revenue,Subscription,TraxAnalytics,Enterprise,CUST-00936,REP-050,North America,Sales,37439.82,USD,Net 30,Paid,Low,3.0,1,TraxAnalytics Enterprise — Subscription
REV-014276,2023-08-04,2023-08,Q3 2023,2023,Revenue,Professional Services,TraxCore (ERP),Starter,CUST-00090,REP-038,Europe,Sales,1021.42,USD,Net 30,Paid,Low,14.2,36,TraxCore (ERP) Starter — Professional Services
REV-014277,2025-05-24,2025-05,Q2 2025,2025,Revenue,Subscription,TraxCore (ERP),Professional,CUST-00488,REP-034,APAC,Sales,10452.63,USD,Monthly,Paid,Low,3.8,36,TraxCore (ERP) Professional — Subscription
REV-014278,2024-12-25,2024-12,Q4 2024,2024,Revenue,One-time License,TraxAnalytics,Starter,CUST-00239,REP-003,LATAM,Sales,846.71,USD,Upfront Annual,Paid,Medium,8.9,12,TraxAnalytics Starter — One-time License
REV-014279,2021-02-21,2021-02,Q1 2021,2021,Revenue,Subscription,TraxAnalytics,Enterprise,CUST-00456,REP-008,APAC,Sales,64194.53,USD,Net 30,Paid,High,13.5,12,TraxAnalytics Enterprise — Subscription
REV-014280,2021-10-10,2021-10,Q4 2021,2021,Revenue,Subscription,TraxCore (ERP),Professional,CUST-00276,REP-023,Middle East,Sales,7397.25,USD,Net 30,Paid,Medium,13.4,36,TraxCore (ERP) Professional — Subscription
REV-014281,2020-05-21,2020-05,Q2 2020,2020,Revenue,Professional Services,TraxAnalytics,Starter,CUST-00744,REP-001,North America,Sales,2160.38,USD,Net 60,Paid,Low,10.2,36,TraxAnalytics Starter — Professional Services
REV-014282,2021-08-27,2021-08,Q3 2021,2021,Revenue,Professional Services,TraxCRM,Professional,CUST-00507,REP-031,LATAM,Sales,10649.73,USD,Net 60,Paid,High,3.7,1,TraxCRM Professional — Professional Services
REV-014283,2025-10-07,2025-10,Q4 2025,2025,Revenue,Subscription,TraxCore (ERP),Enterprise,CUST-00445,REP-027,APAC,Sales,72246.05,USD,Net 30,Pending,Low,19.3,36,TraxCore (ERP) Enterprise — Subscription
REV-014284,2021-07-30,2021-07,Q3 2021,2021,Revenue,Subscription,TraxCore (ERP),Enterprise,CUST-00820,REP-010,LATAM,Sales,47758.55,USD,Upfront Annual,Paid,Low,6.7,36,TraxCore (ERP) Enterprise — Subscription
REV-014285,2024-08-16,2024-08,Q3 2024,2024,Revenue,Training,TraxAnalytics,Enterprise,CUST-00779,REP-039,Europe,Sales,29135.97,USD,Upfront Annual,Paid,Medium,8.6,36,TraxAnalytics Enterprise — Training
REV-014286,2023-03-30,2023-03,Q1 2023,2023,Revenue,Subscription,TraxCore (ERP),Starter,CUST-00824,REP-025,Europe,Sales,2279.45,USD,Net 60,Paid,Low,6.4,6,TraxCore (ERP) Starter — Subscription
REV-014287,2025-03-12,2025-03,Q1 2025,2025,Revenue,Subscription,TraxCore (ERP),Professional,CUST-00857,REP-040,Europe,Sales,3407.19,USD,Net 30,Paid,Low,3.8,24,TraxCore (ERP) Professional — Subscription
REV-014288,2020-06-16,2020-06,Q2 2020,2020,Revenue,Subscription,TraxCRM,Enterprise,CUST-00665,REP-005,APAC,Sales,43779.09,USD,Monthly,Paid,Low,10.1,24,TraxCRM Enterprise — Subscription
REV-014289,2023-05-02,2023-05,Q2 2023,2023,Revenue,Subscription,TraxCore (ERP),Professional,CUST-00690,REP-006,Europe,Sales,8608.16,USD,Net 60,Pending,Low,15.0,24,TraxCore (ERP) Professional — Subscription
REV-014290,2022-05-31,2022-05,Q2 2022,2022,Revenue,Professional Services,TraxCRM,Professional,CUST-00326,REP-033,LATAM,Sales,11446.76,USD,Net 30,Paid,Medium,19.2,24,TraxCRM Professional — Professional Services
REV-014291,2022-10-08,2022-10,Q4 2022,2022,Revenue,One-time License,TraxCRM,Enterprise,CUST-00254,REP-045,Europe,Sales,42626.78,USD,Net 30,Pending,Low,11.3,12,TraxCRM Enterprise — One-time License
REV-014292,2023-08-21,2023-08,Q3 2023,2023,Revenue,Professional Services,TraxCRM,Professional,CUST-00238,REP-023,Middle East,Sales,9348.63,USD,Net 60,Paid,Low,4.0,24,TraxCRM Professional — Professional Services
REV-014293,2025-10-09,2025-10,Q4 2025,2025,Revenue,Subscription,TraxCRM,Professional,CUST-00024,REP-007,Europe,Sales,11668.86,USD,Monthly,Paid,Low,7.3,36,TraxCRM Professional — Subscription
REV-014294,2025-08-11,2025-08,Q3 2025,2025,Revenue,Subscription,TraxCRM,Enterprise,CUST-00023,REP-009,Middle East,Sales,76602.86,USD,Monthly,Pending,Low,5.7,36,TraxCRM Enterprise — Subscription
REV-014295,2025-03-02,2025-03,Q1 2025,2025,Revenue,Subscription,TraxCRM,Professional,CUST-00347,REP-039,APAC,Sales,5877.9,USD,Upfront Annual,Paid,Low,8.5,24,TraxCRM Professional — Subscription
REV-014296,2023-06-29,2023-06,Q2 2023,2023,Revenue,Renewal,TraxCRM,Starter,CUST-00548,REP-006,North America,Sales,1226.04,USD,Net 60,Paid,Low,17.7,6,TraxCRM Starter — Renewal
REV-014297,2020-08-05,2020-08,Q3 2020,2020,Revenue,Professional Services,TraxCore (ERP),Enterprise,CUST-00161,REP-025,North America,Sales,48555.73,USD,Monthly,Paid,Low,17.7,24,TraxCore (ERP) Enterprise — Professional Services
REV-014298,2022-12-23,2022-12,Q4 2022,2022,Revenue,Subscription,TraxCRM,Starter,CUST-00547,REP-018,Middle East,Sales,1678.08,USD,Upfront Annual,Paid,Low,19.8,12,TraxCRM Starter — Subscription
REV-014299,2023-03-18,2023-03,Q1 2023,2023,Revenue,One-time License,TraxCore (ERP),Professional,CUST-00410,REP-014,Europe,Sales,5097.77,USD,Net 30,Paid,Low,11.1,6,TraxCore (ERP) Professional — One-time License
REV-014300,2024-07-12,2024-07,Q3 2024,2024,Revenue,Subscription,TraxAnalytics,Starter,CUST-00351,REP-023,North America,Sales,1257.14,USD,Upfront Annual,Paid,Low,5.6,24,TraxAnalytics Starter — Subscription
REV-014301,2023-10-04,2023-10,Q4 2023,2023,Revenue,Subscription,TraxAnalytics,Starter,CUST-00914,REP-050,APAC,Sales,1234.06,USD,Net 60,Paid,Medium,12.3,12,TraxAnalytics Starter — Subscription
REV-014302,2020-09-24,2020-09,Q3 2020,2020,Revenue,Subscription,TraxAnalytics,Enterprise,CUST-00354,REP-017,Middle East,Sales,31912.12,USD,Upfront Annual,Paid,Low,3.8,24,TraxAnalytics Enterprise — Subscription
REV-014303,2022-11-23,2022-11,Q4 2022,2022,Revenue,Subscription,TraxAnalytics,Starter,CUST-00202,REP-020,APAC,Sales,2958.96,USD,Net 30,Paid,Medium,8.6,36,TraxAnalytics Starter — Subscription
REV-014304,2024-08-24,2024-08,Q3 2024,2024,Revenue,Subscription,TraxCRM,Professional,CUST-00295,REP-037,North America,Sales,7995.08,USD,Net 60,Paid,Medium,3.0,36,TraxCRM Professional — Subscription
REV-014305,2025-06-10,2025-06,Q2 2025,2025,Revenue,Training,TraxCRM,Starter,CUST-00266,REP-004,North America,Sales,2883.98,USD,Net 30,Pending,Low,19.0,24,TraxCRM Starter — Training
REV-014306,2024-07-17,2024-07,Q3 2024,2024,Revenue,Subscription,TraxAnalytics,Enterprise,CUST-00115,REP-024,Middle East,Sales,39065.07,USD,Net 30,Paid,Low,12.9,12,TraxAnalytics Enterprise — Subscription
REV-014307,2022-10-17,2022-10,Q4 2022,2022,Revenue,Renewal,TraxAnalytics,Enterprise,CUST-00471,REP-046,APAC,Sales,44587.83,USD,Net 30,Pending,Low,18.9,36,TraxAnalytics Enterprise — Renewal
REV-014308,2021-04-02,2021-04,Q2 2021,2021,Revenue,Professional Services,TraxCRM,Starter,CUST-00601,REP-032,APAC,Sales,1520.4,USD,Net 30,Paid,Low,7.1,24,TraxCRM Starter — Professional Services
REV-014309,2022-11-10,2022-11,Q4 2022,2022,Revenue,Subscription,TraxCRM,Professional,CUST-00437,REP-016,APAC,Sales,5374.27,USD,Upfront Annual,Pending,High,7.6,12,TraxCRM Professional — Subscription
REV-014310,2022-11-28,2022-11,Q4 2022,2022,Revenue,Subscription,TraxAnalytics,Starter,CUST-00509,REP-018,Europe,Sales,2834.56,USD,Upfront Annual,Paid,Medium,1.3,12,TraxAnalytics Starter — Subscription
REV-014311,2024-04-23,2024-04,Q2 2024,2024,Revenue,Professional Services,TraxAnalytics,Professional,CUST-00066,REP-034,North America,Sales,5595.35,USD,Upfront Annual,Paid,Low,5.6,12,TraxAnalytics Professional — Professional Services
REV-014312,2020-08-28,2020-08,Q3 2020,2020,Revenue,One-time License,TraxCRM,Starter,CUST-00579,REP-002,Middle East,Sales,2463.72,USD,Net 30,Pending,Low,12.5,36,TraxCRM Starter — One-time License
REV-014313,2022-06-04,2022-06,Q2 2022,2022,Revenue,Subscription,TraxCRM,Professional,CUST-00299,REP-017,APAC,Sales,4282.94,USD,Monthly,Paid,Low,7.8,12,TraxCRM Professional — Subscription
REV-014314,2023-01-16,2023-01,Q1 2023,2023,Revenue,Training,TraxCRM,Starter,CUST-00821,REP-012,Middle East,Sales,1157.01,USD,Net 60,Pending,Low,16.4,24,TraxCRM Starter — Training
REV-014315,2025-12-29,2025-12,Q4 2025,2025,Revenue,Renewal,TraxCRM,Starter,CUST-00545,REP-024,LATAM,Sales,2701.68,USD,Monthly,Paid,Medium,14.2,24,TraxCRM Starter — Renewal
REV-014316,2024-09-18,2024-09,Q3 2024,2024,Revenue,Subscription,TraxCore (ERP),Enterprise,CUST-00113,REP-017,LATAM,Sales,28501.02,USD,Net 30,Paid,Low,2.0,12,TraxCore (ERP) Enterprise — Subscription
REV-014317,2023-08-16,2023-08,Q3 2023,2023,Revenue,Training,TraxCRM,Enterprise,CUST-00414,REP-026,North America,Sales,69635.49,USD,Net 30,Paid,Low,7.7,24,TraxCRM Enterprise — Training
REV-014318,2020-11-29,2020-11,Q4 2020,2020,Revenue,Subscription,TraxCRM,Starter,CUST-00602,REP-001,Europe,Sales,2556.09,USD,Monthly,Paid,Low,17.7,24,TraxCRM Starter — Subscription
REV-014319,2024-03-16,2024-03,Q1 2024,2024,Revenue,Subscription,TraxAnalytics,Enterprise,CUST-00746,REP-026,North America,Sales,38736.63,USD,Net 60,Paid,High,19.9,24,TraxAnalytics Enterprise — Subscription
REV-014320,2020-02-07,2020-02,Q1 2020,2020,Revenue,Renewal,TraxCore (ERP),Starter,CUST-00988,REP-043,Europe,Sales,2500.79,USD,Upfront Annual,Paid,Low,4.4,36,TraxCore (ERP) Starter — Renewal
REV-014321,2022-03-31,2022-03,Q1 2022,2022,Revenue,Subscription,TraxAnalytics,Starter,CUST-00284,REP-003,Middle East,Sales,944.46,USD,Upfront Annual,Paid,Medium,18.6,12,TraxAnalytics Starter — Subscription
REV-014322,2022-06-29,2022-06,Q2 2022,2022,Revenue,Subscription,TraxAnalytics,Starter,CUST-00284,REP-044,Middle East,Sales,1563.78,USD,Net 60,Pending,Low,13.0,12,TraxAnalytics Starter — Subscription
REV-014323,2025-06-18,2025-06,Q2 2025,2025,Revenue,Renewal,TraxAnalytics,Starter,CUST-00120,REP-017,Middle East,Sales,996.97,USD,Net 30,Paid,Low,13.1,36,TraxAnalytics Starter — Renewal
REV-014324,2024-07-25,2024-07,Q3 2024,2024,Revenue,Professional Services,TraxCRM,Enterprise,CUST-00307,REP-044,LATAM,Sales,67570.59,USD,Net 30,Paid,Low,2.7,6,TraxCRM Enterprise — Professional Services
REV-014325,2021-02-18,2021-02,Q1 2021,2021,Revenue,Subscription,TraxAnalytics,Enterprise,CUST-00154,REP-038,Middle East,Sales,77558.04,USD,Net 30,Paid,Low,10.6,1,TraxAnalytics Enterprise — Subscription
REV-014326,2023-08-16,2023-08,Q3 2023,2023,Revenue,Professional Services,TraxCRM,Professional,CUST-00372,REP-019,LATAM,Sales,6390.21,USD,Upfront Annual,Paid,Low,5.9,1,TraxCRM Professional — Professional Services
REV-014327,2025-12-26,2025-12,Q4 2025,2025,Revenue,One-time License,TraxCore (ERP),Professional,CUST-00105,REP-028,LATAM,Sales,11785.24,USD,Monthly,Paid,Low,4.3,1,TraxCore (ERP) Professional — One-time License
REV-014328,2021-01-24,2021-01,Q1 2021,2021,Revenue,Subscription,TraxAnalytics,Enterprise,CUST-00420,REP-025,Middle East,Sales,49871.15,USD,Monthly,Paid,High,14.2,24,TraxAnalytics Enterprise — Subscription
REV-014329,2024-03-15,2024-03,Q1 2024,2024,Revenue,Subscription,TraxCRM,Starter,CUST-00993,REP-013,LATAM,Sales,2063.24,USD,Monthly,Paid,Low,2.9,12,TraxCRM Starter — Subscription
REV-014330,2020-10-17,2020-10,Q4 2020,2020,Revenue,Renewal,TraxCRM,Starter,CUST-00523,REP-007,APAC,Sales,1031.72,USD,Net 60,Pending,Low,16.4,6,TraxCRM Starter — Renewal
REV-014331,2020-03-27,2020-03,Q1 2020,2020,Revenue,Subscription,TraxAnalytics,Enterprise,CUST-00172,REP-001,Middle East,Sales,40668.94,USD,Net 30,Paid,Low,2.1,6,TraxAnalytics Enterprise — Subscription
REV-014332,2023-06-13,2023-06,Q2 2023,2023,Revenue,Professional Services,TraxCore (ERP),Professional,CUST-00816,REP-015,APAC,Sales,9704.03,USD,Net 60,Pending,Low,13.2,24,TraxCore (ERP) Professional — Professional Services
REV-014333,2021-08-09,2021-08,Q3 2021,2021,Revenue,Professional Services,TraxAnalytics,Starter,CUST-00724,REP-019,North America,Sales,2398.47,USD,Net 60,Paid,Low,14.8,24,TraxAnalytics Starter — Professional Services
REV-014334,2024-02-03,2024-02,Q1 2024,2024,Revenue,One-time License,TraxCRM,Professional,CUST-00015,REP-039,North America,Sales,9878.04,USD,Net 30,Pending,Medium,16.7,24,TraxCRM Professional — One-time License
REV-014335,2025-02-23,2025-02,Q1 2025,2025,Revenue,Subscription,TraxAnalytics,Starter,CUST-00464,REP-043,APAC,Sales,2716.02,USD,Net 60,Paid,Low,0.7,24,TraxAnalytics Starter — Subscription
REV-014336,2024-10-28,2024-10,Q4 2024,2024,Revenue,Subscription,TraxAnalytics,Professional,CUST-00731,REP-016,APAC,Sales,4037.01,USD,Net 30,Paid,Medium,16.0,1,TraxAnalytics Professional — Subscription
REV-014337,2024-11-25,2024-11,Q4 2024,2024,Revenue,Subscription,TraxAnalytics,Starter,CUST-00194,REP-009,LATAM,Sales,2857.46,USD,Net 60,Paid,Low,13.9,24,TraxAnalytics Starter — Subscription
REV-014338,2020-06-26,2020-06,Q2 2020,2020,Revenue,Subscription,TraxCRM,Professional,CUST-00199,REP-012,North America,Sales,11120.8,USD,Monthly,Overdue,Low,15.5,1,TraxCRM Professional — Subscription
REV-014339,2023-07-26,2023-07,Q3 2023,2023,Revenue,Subscription,TraxCore (ERP),Enterprise,CUST-00391,REP-048,Middle East,Sales,29110.3,USD,Net 60,Paid,Low,3.5,36,TraxCore (ERP) Enterprise — Subscription
REV-014340,2023-02-24,2023-02,Q1 2023,2023,Revenue,Renewal,TraxCRM,Professional,CUST-00368,REP-035,Middle East,Sales,6019.25,USD,Net 60,Paid,Low,12.0,6,TraxCRM Professional — Renewal
REV-014341,2024-10-09,2024-10,Q4 2024,2024,Revenue,Subscription,TraxCRM,Starter,CUST-00150,REP-025,Middle East,Sales,806.02,USD,Upfront Annual,Paid,Medium,14.0,6,TraxCRM Starter — Subscription
REV-014342,2022-12-22,2022-12,Q4 2022,2022,Revenue,Professional Services,TraxCore (ERP),Starter,CUST-00664,REP-034,Europe,Sales,1278.27,USD,Net 30,Paid,Medium,7.9,12,TraxCore (ERP) Starter — Professional Services
REV-014343,2021-10-08,2021-10,Q4 2021,2021,Revenue,Subscription,TraxCRM,Starter,CUST-00921,REP-049,APAC,Sales,1043.18,USD,Upfront Annual,Paid,Medium,4.8,24,TraxCRM Starter — Subscription
REV-014344,2020-09-07,2020-09,Q3 2020,2020,Revenue,Subscription,TraxAnalytics,Enterprise,CUST-00687,REP-009,APAC,Sales,42648.72,USD,Net 30,Paid,Low,8.6,1,TraxAnalytics Enterprise — Subscription
REV-014345,2023-05-17,2023-05,Q2 2023,2023,Revenue,Renewal,TraxAnalytics,Starter,CUST-00773,REP-006,APAC,Sales,1419.44,USD,Monthly,Paid,Low,12.2,12,TraxAnalytics Starter — Renewal
REV-014346,2022-07-09,2022-07,Q3 2022,2022,Revenue,Subscription,TraxAnalytics,Professional,CUST-00360,REP-010,LATAM,Sales,6333.32,USD,Net 30,Paid,Medium,0.9,1,TraxAnalytics Professional — Subscription
REV-014347,2020-05-22,2020-05,Q2 2020,2020,Revenue,Professional Services,TraxCore (ERP),Enterprise,CUST-00659,REP-016,Middle East,Sales,45739.8,USD,Upfront Annual,Paid,High,6.7,36,TraxCore (ERP) Enterprise — Professional Services
REV-014348,2024-04-17,2024-04,Q2 2024,2024,Revenue,Subscription,TraxCore (ERP),Enterprise,CUST-00905,REP-005,APAC,Sales,69590.25,USD,Net 60,Paid,Medium,8.4,1,TraxCore (ERP) Enterprise — Subscription
REV-014349,2021-11-19,2021-11,Q4 2021,2021,Revenue,Renewal,TraxCore (ERP),Starter,CUST-00199,REP-050,APAC,Sales,2789.25,USD,Net 30,Paid,Low,4.2,12,TraxCore (ERP) Starter — Renewal
REV-014350,2024-09-17,2024-09,Q3 2024,2024,Revenue,Subscription,TraxCore (ERP),Starter,CUST-00558,REP-028,Middle East,Sales,1706.79,USD,Monthly,Pending,Medium,0.4,36,TraxCore (ERP) Starter — Subscription
REV-014351,2024-06-29,2024-06,Q2 2024,2024,Revenue,One-time License,TraxAnalytics,Professional,CUST-00059,REP-049,LATAM,Sales,5418.51,USD,Net 30,Paid,Medium,10.7,1,TraxAnalytics Professional — One-time License
REV-014352,2023-04-25,2023-04,Q2 2023,2023,Revenue,Subscription,TraxCRM,Starter,CUST-00988,REP-047,LATAM,Sales,1843.66,USD,Monthly,Pending,Low,6.1,1,TraxCRM Starter — Subscription
REV-014353,2022-08-30,2022-08,Q3 2022,2022,Revenue,Subscription,TraxCore (ERP),Professional,CUST-00320,REP-018,North America,Sales,4387.26,USD,Net 30,Pending,Low,1.9,12,TraxCore (ERP) Professional — Subscription
REV-014354,2020-03-09,2020-03,Q1 2020,2020,Revenue,Subscription,TraxCore (ERP),Starter,CUST-00244,REP-031,North America,Sales,1515.75,USD,Net 60,Paid,Low,3.3,6,TraxCore (ERP) Starter — Subscription
REV-014355,2023-09-15,2023-09,Q3 2023,2023,Revenue,One-time License,TraxCRM,Professional,CUST-00910,REP-012,Middle East,Sales,9875.1,USD,Monthly,Paid,Low,10.2,12,TraxCRM Professional — One-time License
REV-014356,2023-02-26,2023-02,Q1 2023,2023,Revenue,Subscription,TraxCRM,Enterprise,CUST-00780,REP-001,APAC,Sales,19540.12,USD,Net 30,Paid,Low,11.8,36,TraxCRM Enterprise — Subscription
REV-014357,2020-08-10,2020-08,Q3 2020,2020,Revenue,Subscription,TraxCRM,Professional,CUST-00254,REP-027,Europe,Sales,11627.42,USD,Monthly,Paid,Medium,16.2,36,TraxCRM Professional — Subscription
